conv1,conv2,conv3,conv4,conv5,conv6,conv7,conv8,conv9,conv10,conv11,conv12,conv13,fc6,fc7
0.8334051966667175,0.8868326544761658,0.9147557020187378,0.9271163940429688,0.9047529101371765,0.9222077131271362,0.9210939407348633,0.9230414628982544,0.9213560819625854,0.9166058301925659,0.8703540563583374,0.8606926202774048,0.9027599692344666,0.847826361656189,0.8048374056816101
0.8115568161010742,0.8578464984893799,0.8920813798904419,0.9189392328262329,0.8935129046440125,0.9156548380851746,0.9190714955329895,0.9071914553642273,0.899616003036499,0.8844514489173889,0.8540052175521851,0.8388974666595459,0.8629791736602783,0.7556989192962646,0.6815044283866882
0.818362832069397,0.8831033110618591,0.9145715236663818,0.9211166501045227,0.8894010782241821,0.9064452648162842,0.9056560397148132,0.9004743099212646,0.9041033387184143,0.9136149883270264,0.873941957950592,0.8618558645248413,0.8601228594779968,0.7813279628753662,0.7164652347564697
0.8057563900947571,0.8628225326538086,0.9067403674125671,0.9297686815261841,0.9173375964164734,0.9365403652191162,0.944078266620636,0.9490021467208862,0.9554306864738464,0.9574689865112305,0.9392185807228088,0.9355252981185913,0.9489608407020569,0.902793824672699,0.9041970372200012
0.803059458732605,0.8909182548522949,0.9292749166488647,0.9479246139526367,0.9305252432823181,0.9369070529937744,0.9351071715354919,0.937440812587738,0.9386907815933228,0.9335384964942932,0.909733772277832,0.9114465117454529,0.9018072485923767,0.8698191046714783,0.7926057577133179
0.7408103942871094,0.7900295853614807,0.8718393445014954,0.8982863426208496,0.8849776983261108,0.9015458822250366,0.896175742149353,0.895022988319397,0.8835934400558472,0.8552853465080261,0.8187395334243774,0.8059388995170593,0.801548957824707,0.6850681900978088,0.7009043097496033
0.8168339729309082,0.8998677730560303,0.9286489486694336,0.9593045711517334,0.92750483751297,0.9452611207962036,0.9497156143188477,0.9471261501312256,0.9445345997810364,0.9408226013183594,0.9237418174743652,0.9155470132827759,0.9400221705436707,0.9005963802337646,0.8742827773094177
0.8391077518463135,0.9106894731521606,0.9276544451713562,0.9375333189964294,0.8924809098243713,0.9143946170806885,0.9006192684173584,0.89283686876297,0.8768038749694824,0.8553332686424255,0.7918478846549988,0.7468467950820923,0.7705824375152588,0.7109190225601196,0.5926312208175659
0.802245020866394,0.9033616185188293,0.9151141047477722,0.9477224349975586,0.9040045738220215,0.9259336590766907,0.9279888272285461,0.923504650592804,0.9220312833786011,0.9307669401168823,0.9149919748306274,0.9032549262046814,0.8912752866744995,0.726055383682251,0.6444773077964783
0.7753392457962036,0.9186253547668457,0.9299823045730591,0.9765474200248718,0.9440643787384033,0.9578271508216858,0.9561154842376709,0.9480026364326477,0.9383653402328491,0.9485350847244263,0.9316657781600952,0.9251161217689514,0.9012975096702576,0.7813913822174072,0.7140470743179321
0.7516939640045166,0.8841161727905273,0.9030381441116333,0.9366165399551392,0.9138680696487427,0.9323437213897705,0.9343981146812439,0.928004264831543,0.921514630317688,0.9255045056343079,0.9062040448188782,0.8935660123825073,0.8750982880592346,0.7602300047874451,0.7090238332748413
0.7525551915168762,0.8742920160293579,0.9068287014961243,0.9302222728729248,0.9176712036132812,0.931807816028595,0.9226297736167908,0.9248967170715332,0.9101687669754028,0.9115850925445557,0.8639954924583435,0.8036079406738281,0.8128370046615601,0.7010866403579712,0.7017722129821777
0.7415558099746704,0.8503720760345459,0.8786762952804565,0.9026827216148376,0.8889747262001038,0.9021474719047546,0.9025920033454895,0.9142941236495972,0.9135791659355164,0.9191179871559143,0.896975576877594,0.86189204454422,0.8801594972610474,0.763131856918335,0.6733604669570923
0.689507246017456,0.8535629510879517,0.8735989332199097,0.8989059329032898,0.8800792694091797,0.8907766342163086,0.8907817006111145,0.9024535417556763,0.8933631777763367,0.9117085337638855,0.8899156451225281,0.8849630355834961,0.8725535273551941,0.788263738155365,0.7591502666473389
0.6394146680831909,0.7921692132949829,0.8726903200149536,0.9137814044952393,0.8825986981391907,0.9023725390434265,0.8888453245162964,0.8812482953071594,0.8693532943725586,0.8586472272872925,0.8208377361297607,0.7829241156578064,0.7622082233428955,0.5646909475326538,0.5135407447814941
0.8022921085357666,0.8801327347755432,0.9169909358024597,0.9375293254852295,0.922761082649231,0.9327574372291565,0.9346362948417664,0.9293338656425476,0.9321671724319458,0.9363720417022705,0.9062620997428894,0.8936266899108887,0.9005128145217896,0.8260466456413269,0.780173659324646
0.8318639993667603,0.9173675775527954,0.9359499216079712,0.9310609698295593,0.9095502495765686,0.9221324920654297,0.9106734395027161,0.919924259185791,0.9150696396827698,0.9183968305587769,0.8893973231315613,0.8624684810638428,0.8500523567199707,0.7304806709289551,0.668171763420105
0.7785818576812744,0.8429216146469116,0.8864291310310364,0.8954687714576721,0.8730252385139465,0.8938422799110413,0.8891398310661316,0.8875646591186523,0.8940660953521729,0.8897209167480469,0.8413633108139038,0.7907755970954895,0.8055572509765625,0.6938968896865845,0.5884325504302979
0.7588642835617065,0.8328897953033447,0.9029578566551208,0.9294220209121704,0.9265919923782349,0.9333608150482178,0.9350863099098206,0.9424453377723694,0.9346286058425903,0.9376099705696106,0.917453944683075,0.9004020094871521,0.8933619260787964,0.8163377642631531,0.7670196294784546
0.7367575168609619,0.8693111538887024,0.916964054107666,0.9418054819107056,0.9088528156280518,0.9192714691162109,0.9100319743156433,0.9144574403762817,0.906728982925415,0.888620913028717,0.8455599546432495,0.8413863778114319,0.8105002641677856,0.650229811668396,0.615729033946991
0.5954834222793579,0.7803518176078796,0.8578369617462158,0.8884255290031433,0.8869633078575134,0.9006653428077698,0.8933305144309998,0.8977611660957336,0.882781982421875,0.8791391253471375,0.8615354299545288,0.8377026319503784,0.8405669927597046,0.6713699698448181,0.6111816167831421
0.7368987798690796,0.846064567565918,0.8963147401809692,0.9305932521820068,0.9106709957122803,0.9270874261856079,0.935424268245697,0.9267997741699219,0.9221349954605103,0.9171774983406067,0.8706408143043518,0.8467454314231873,0.8192634582519531,0.6687453985214233,0.6411275267601013
0.7503870129585266,0.8691916465759277,0.910761833190918,0.9331986308097839,0.9078694581985474,0.930292010307312,0.9343371987342834,0.9319807291030884,0.9306414723396301,0.9222899675369263,0.8470345735549927,0.7767932415008545,0.7860804200172424,0.672235369682312,0.6166887283325195
0.7057808637619019,0.80347740650177,0.8731539845466614,0.895689845085144,0.8670730590820312,0.8872193098068237,0.8916603326797485,0.8837909698486328,0.8877542018890381,0.8794150948524475,0.8168086409568787,0.8050044775009155,0.7963403463363647,0.48448842763900757,0.3292044401168823
0.7003304958343506,0.8203423023223877,0.8779797554016113,0.9152767658233643,0.8956635594367981,0.9088826775550842,0.9076582193374634,0.902476966381073,0.8976852297782898,0.8888354301452637,0.8518981337547302,0.8590730428695679,0.8575737476348877,0.76888507604599,0.7823120355606079
0.7158591747283936,0.883963406085968,0.8935441970825195,0.9329453706741333,0.8920786380767822,0.9141898155212402,0.9150118231773376,0.9164628386497498,0.9134827256202698,0.9195578694343567,0.8697985410690308,0.8186763525009155,0.8135372400283813,0.5939629077911377,0.5435091853141785
0.5135446786880493,0.7581098079681396,0.8411650657653809,0.8876255750656128,0.8623923063278198,0.8938019275665283,0.8978720903396606,0.8915129899978638,0.8801150918006897,0.8838067054748535,0.8233323097229004,0.7676330804824829,0.7763971090316772,0.6622719764709473,0.6422094106674194
0.6694315671920776,0.8213700652122498,0.8767120838165283,0.898331344127655,0.8772059679031372,0.9009245038032532,0.8932477235794067,0.9058108925819397,0.9115597009658813,0.9124749302864075,0.860851526260376,0.8335405588150024,0.8073003888130188,0.6156948804855347,0.5303459167480469
0.846875786781311,0.8732105493545532,0.8964791297912598,0.9076655507087708,0.8802667856216431,0.9068857431411743,0.9016211032867432,0.8926311135292053,0.8811809420585632,0.8813861012458801,0.8593901991844177,0.8768484592437744,0.8856045007705688,0.7890512943267822,0.7047762870788574
0.8543968200683594,0.9122900366783142,0.9324223399162292,0.9557915925979614,0.9304699897766113,0.9405879974365234,0.9553387761116028,0.951795756816864,0.9507284760475159,0.958935558795929,0.9420165419578552,0.9440320730209351,0.947331428527832,0.9222061634063721,0.9582688808441162
0.848560094833374,0.890709638595581,0.9102094769477844,0.9367809891700745,0.9041913747787476,0.9182444214820862,0.9285200238227844,0.9257140159606934,0.9132933020591736,0.916354238986969,0.9163570404052734,0.9226916432380676,0.9433891773223877,0.8840577602386475,0.8804001212120056
0.8287615180015564,0.8895687460899353,0.9246049523353577,0.9529606103897095,0.9249643087387085,0.937482476234436,0.9457001686096191,0.9481585621833801,0.9464801549911499,0.9487647414207458,0.9517552256584167,0.9601047039031982,0.9486925601959229,0.9584782123565674,0.9793980717658997
