conv1,conv2,conv3,conv4,conv5,conv6,conv7,conv8,conv9,conv10,conv11,conv12,conv13,fc6,fc7
0.8590651750564575,0.9426488876342773,0.8803524971008301,0.8996846675872803,0.8684259653091431,0.9078621864318848,0.9234700798988342,0.9115080833435059,0.9138711094856262,0.9376494288444519,0.8739838600158691,0.8648629188537598,0.9402843713760376,0.9289644360542297,0.8614803552627563
0.8414811491966248,0.9299670457839966,0.8532451391220093,0.8858001828193665,0.8569352030754089,0.8990314602851868,0.916436493396759,0.8921578526496887,0.8843501806259155,0.9086568355560303,0.845905601978302,0.8232475519180298,0.8869526982307434,0.7514971494674683,0.6752852201461792
0.8438903093338013,0.9355342388153076,0.8827955722808838,0.9074369668960571,0.8610527515411377,0.8966020941734314,0.9120718836784363,0.8893505930900574,0.893920361995697,0.9284387826919556,0.866265058517456,0.8471147418022156,0.8803855180740356,0.7546967267990112,0.6198917031288147
0.8377171754837036,0.9296543598175049,0.8514754176139832,0.8850849866867065,0.8753523826599121,0.9189899563789368,0.9292121529579163,0.928912341594696,0.937370777130127,0.9568786025047302,0.9306548237800598,0.9243496060371399,0.9557924866676331,0.8915677070617676,0.8748011589050293
0.8347516059875488,0.9399594664573669,0.8892953991889954,0.9173705577850342,0.8960063457489014,0.9227330088615417,0.9322149157524109,0.9256975054740906,0.9303197264671326,0.9437164664268494,0.9009835720062256,0.9013820886611938,0.9313249588012695,0.8632027506828308,0.7363063097000122
0.7808952927589417,0.8871974945068359,0.8247730135917664,0.8757986426353455,0.8522924184799194,0.8861377239227295,0.9066656827926636,0.8803536891937256,0.867140531539917,0.8771061301231384,0.8034875988960266,0.7803010940551758,0.8140380382537842,0.6528356075286865,0.6225433349609375
0.8405129313468933,0.9539298415184021,0.8806511163711548,0.9135315418243408,0.8911332488059998,0.9295796155929565,0.9351392984390259,0.9294902086257935,0.9278001189231873,0.9412758350372314,0.9028170704841614,0.8932853937149048,0.9395005106925964,0.8764937520027161,0.8454713821411133
0.8581591248512268,0.9482191801071167,0.8961079120635986,0.9140344858169556,0.8583729863166809,0.8959565162658691,0.9050280451774597,0.8711801767349243,0.8545434474945068,0.8754517436027527,0.7761823534965515,0.7299835085868835,0.8035881519317627,0.6501123309135437,0.48271864652633667
0.8269932270050049,0.9398841261863708,0.8835601806640625,0.9175684452056885,0.8744836449623108,0.9104539752006531,0.9196008443832397,0.8999605178833008,0.8976597189903259,0.9218153357505798,0.8782821297645569,0.8724372982978821,0.8913184404373169,0.6830591559410095,0.5647290945053101
0.8168898224830627,0.9526292681694031,0.8925614953041077,0.9318064451217651,0.9173558950424194,0.9434469938278198,0.9462589621543884,0.9359768033027649,0.9274105429649353,0.9481111764907837,0.9232325553894043,0.9192119240760803,0.9262815713882446,0.7629616260528564,0.6568464636802673
